date,time,temperature,x_axix,y_axix,z_axix,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
10/16/2021,11:32:40 AM,94.48,-4.09,-4.02,-7.55,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:32:42 AM,95.02,-4.39,-4.21,-7.71,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:32:44 AM,94.8,-4.77,-4.03,-7.58,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:32:45 AM,94.73,-4.29,-4.64,-7.62,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:32:47 AM,95.16,-4.25,-4.11,-7.6,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:32:49 AM,95.34,-4.29,-4.16,-7.59,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:32:51 AM,95.23,-4.26,-4.13,-7.66,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:32:53 AM,95.52,-4.48,-4.04,-7.58,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:32:55 AM,95.02,-4.33,-4.08,-7.54,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:32:57 AM,94.69,-4.49,-4.17,-7.57,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:32:59 AM,95.23,-4.51,-4.2,-7.44,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:01 AM,95.92,-4.38,-4.24,-7.43,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:02 AM,95.52,-4.5,-3.98,-7.57,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:04 AM,96.35,-3.88,-3.96,-7.71,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:09 AM,96.82,-3.39,-3.75,-8.01,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:11 AM,95.99,-3.37,-3.29,-8.41,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:13 AM,95.09,-3.1,-3.51,-8.27,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:15 AM,93.36,-9.28,0.54,-7.81,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:17 AM,95.38,-4.64,-1.52,-6.04,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:19 AM,96.82,-4.82,-5.0,-6.36,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:20 AM,97.25,-4.85,-5.39,-6.43,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:22 AM,97.32,-4.77,-5.43,-6.39,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:24 AM,97.83,-4.68,-5.47,-6.51,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:26 AM,98.04,-4.59,-5.49,-6.39,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:28 AM,97.93,-4.88,-5.57,-6.46,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:31 AM,97.93,-4.81,-5.49,-6.28,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:33 AM,97.93,-4.8,-5.7,-6.17,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:35 AM,98.04,-4.73,-5.69,-6.17,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:37 AM,97.97,-4.89,-5.77,-6.28,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:39 AM,97.83,-4.85,-5.54,-6.14,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:42 AM,97.93,-4.74,-5.6,-6.27,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:44 AM,98.26,-5.04,-5.62,-6.29,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:46 AM,97.83,-5.09,-5.48,-6.21,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:48 AM,97.75,-4.87,-5.49,-6.02,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:52 AM,97.39,-4.86,-5.6,-6.22,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:55 AM,96.93,-4.72,-5.82,-6.13,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:57 AM,97.25,-4.94,-5.68,-6.27,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:33:59 AM,97.54,-4.97,-5.78,-6.02,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:34:01 AM,97.61,-4.99,-5.88,-5.94,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:34:03 AM,97.61,-5.1,-5.7,-6.07,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:34:05 AM,97.5,-4.95,-5.71,-5.91,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:34:09 AM,98.19,-5.02,-5.71,-5.98,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:34:11 AM,98.33,-5.06,-5.78,-5.93,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:34:13 AM,97.93,-5.03,-5.69,-5.95,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:34:15 AM,97.97,-5.08,-5.78,-5.91,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:34:17 AM,98.19,-5.18,-5.71,-5.88,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:34:22 AM,98.19,-4.99,-5.62,-5.93,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:34:27 AM,98.19,-4.91,-5.66,-6.05,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:34:29 AM,98.22,-4.94,-5.85,-5.96,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:34:33 AM,98.11,-4.93,-5.77,-5.94,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:34:35 AM,98.22,-4.95,-5.59,-6.03,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:34:37 AM,98.4,-4.0,-5.64,-5.97,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:34:39 AM,93.33,-6.16,-5.17,-8.02,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:34:42 AM,96.96,-6.02,-3.99,-6.1,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:34:44 AM,97.79,-5.96,-4.6,-6.02,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:34:46 AM,98.22,-6.07,-4.64,-5.9,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:34:48 AM,98.26,-5.95,-4.74,-5.89,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:34:51 AM,98.26,-6.01,-4.87,-5.94,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:34:53 AM,98.26,-6.06,-5.1,-5.71,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:34:55 AM,98.26,-6.1,-4.92,-5.75,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:34:57 AM,98.26,-6.11,-4.88,-5.79,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:34:59 AM,98.26,-6.12,-5.06,-5.65,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:35:01 AM,98.33,-19.61,-4.93,-5.67,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:35:03 AM,94.01,-7.24,-4.28,17.21,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:35:05 AM,95.81,-7.54,-3.44,-6.03,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:35:07 AM,97.18,-7.67,-2.72,-5.41,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:35:10 AM,97.47,-7.52,-2.78,-5.2,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:35:12 AM,97.83,-7.58,-3.21,-5.15,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:35:14 AM,98.08,-9.05,-3.18,-5.09,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:35:19 AM,92.82,-7.49,-1.61,-4.3,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:35:21 AM,97.11,-8.03,-1.88,-5.93,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:35:23 AM,97.83,-7.81,-2.48,-4.89,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:35:26 AM,98.08,-7.73,-2.32,-5.12,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:35:28 AM,98.51,-7.91,-2.25,-5.09,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:35:30 AM,98.51,-7.96,-2.31,-5.09,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:35:32 AM,98.62,-7.98,-2.2,-4.87,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:35:36 AM,98.55,-7.94,-2.33,-4.91,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:35:46 AM,98.65,-7.9,-2.29,-4.99,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:35:50 AM,98.69,-7.92,-2.51,-4.94,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:35:53 AM,98.83,-7.95,-2.47,-4.91,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:35:55 AM,98.76,-7.85,-2.61,-4.96,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:35:58 AM,98.76,-7.96,-2.33,-5.08,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:36:00 AM,98.76,-7.92,-2.56,-4.8,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:36:03 AM,98.91,-7.99,-2.41,-4.91,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:36:05 AM,98.83,-7.85,-2.29,-5.05,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:36:07 AM,98.91,-7.89,-2.27,-5.03,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:36:22 AM,96.1,-9.11,1.68,-2.83,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:36:24 AM,94.98,-9.13,1.73,-2.78,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:36:26 AM,95.49,-9.16,1.67,-2.57,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:36:30 AM,95.56,-9.21,1.63,-2.53,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:36:33 AM,95.38,-9.16,1.63,-2.61,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:36:35 AM,94.98,-9.2,1.67,-2.6,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:36:37 AM,94.95,-9.19,1.62,-2.59,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:36:40 AM,94.55,-8.6,1.73,-2.63,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:36:42 AM,95.09,-9.18,1.86,-2.39,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:36:44 AM,94.87,-9.21,1.77,-2.54,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:36:47 AM,94.98,-9.18,1.56,-2.42,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:36:49 AM,94.87,-9.17,1.66,-2.48,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:36:52 AM,95.09,-9.22,1.61,-2.48,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:36:57 AM,95.7,-9.26,1.62,-2.48,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:00 AM,95.92,-8.95,1.64,-2.38,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:04 AM,94.01,-9.22,1.42,-2.4,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:06 AM,93.79,-9.18,1.67,-2.47,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:08 AM,93.87,-9.21,1.66,-2.51,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:10 AM,94.01,-9.17,1.68,-2.53,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:14 AM,94.33,-9.19,1.62,-2.51,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:15 AM,94.19,-9.18,1.68,-2.51,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:18 AM,94.44,-9.19,1.59,-2.53,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:20 AM,94.8,-9.17,1.72,-2.5,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:22 AM,94.98,-9.23,1.67,-2.49,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:24 AM,95.09,-9.15,1.66,-2.51,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:26 AM,95.38,-8.98,1.66,-2.49,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:28 AM,95.16,-9.17,1.77,-2.53,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:31 AM,95.41,-9.16,1.67,-2.54,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:33 AM,94.66,-9.17,1.74,-2.51,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:35 AM,94.44,-9.19,1.84,-2.57,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:37 AM,94.59,-9.18,1.38,-2.76,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:39 AM,94.87,-9.17,1.77,-2.49,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:40 AM,94.59,-9.15,1.7,-2.48,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:42 AM,94.48,-9.13,1.7,-2.49,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:44 AM,94.48,-9.2,1.52,-2.47,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:46 AM,94.98,-9.17,1.66,-2.54,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:50 AM,95.13,-9.25,1.71,-2.58,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:53 AM,95.38,-9.22,1.74,-2.51,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:54 AM,95.52,-9.2,1.7,-2.41,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:56 AM,95.49,-8.86,1.72,-2.53,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:37:58 AM,95.49,-9.16,1.79,-2.56,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:38:00 AM,95.63,-9.12,1.74,-2.68,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:38:02 AM,94.84,-9.2,1.76,-2.52,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:38:05 AM,94.66,-9.33,1.74,-2.48,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:38:07 AM,94.48,-9.22,1.43,-2.88,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:38:09 AM,94.3,-9.24,1.69,-2.58,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:38:13 AM,94.44,-9.15,1.78,-2.49,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:38:15 AM,94.19,-9.24,1.63,-2.55,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:38:17 AM,94.19,-9.15,1.68,-2.63,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:38:19 AM,94.55,-9.18,1.79,-2.64,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:38:23 AM,94.8,-9.23,1.81,-2.58,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:38:26 AM,94.84,-9.12,1.75,-2.54,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:38:29 AM,95.16,-9.13,1.83,-2.57,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:38:32 AM,95.09,-9.1,1.72,-2.6,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:38:35 AM,95.13,-9.17,1.85,-2.59,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:38:38 AM,95.23,-9.2,1.8,-2.49,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:38:43 AM,95.67,-9.19,1.69,-2.55,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:38:47 AM,94.48,-9.17,1.77,-2.5,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:38:49 AM,94.19,-9.02,1.83,-2.5,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:38:51 AM,94.15,-9.21,1.93,-2.22,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:38:54 AM,94.19,-9.15,1.77,-2.53,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:38:56 AM,94.55,-9.14,1.74,-2.46,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:38:58 AM,94.66,-9.23,1.83,-2.53,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:39:01 AM,94.8,-9.2,1.75,-2.52,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:39:04 AM,95.23,-9.18,1.75,-2.47,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:39:13 AM,95.49,-9.19,1.81,-2.46,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:39:15 AM,95.27,-9.14,1.78,-2.53,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:39:18 AM,95.13,-9.22,1.81,-2.51,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:39:20 AM,95.27,-9.2,1.82,-2.43,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:39:22 AM,95.81,-9.16,1.7,-2.49,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:39:24 AM,95.34,-9.17,1.71,-2.47,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:39:27 AM,95.13,-9.18,1.85,-2.54,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:39:29 AM,94.98,-9.2,1.76,-2.57,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:39:31 AM,95.52,-9.16,1.74,-2.51,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:39:33 AM,95.7,-9.17,1.86,-2.44,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:39:35 AM,95.38,-9.09,1.86,-2.55,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:39:37 AM,95.34,-9.17,1.92,-2.73,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:39:39 AM,95.27,-9.2,1.85,-2.52,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:39:41 AM,95.52,-9.18,1.77,-2.45,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:39:43 AM,95.49,-9.11,1.8,-2.59,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:39:46 AM,,-9.15,1.72,-2.47,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:39:50 AM,95.09,-9.23,1.75,-2.53,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:39:53 AM,94.95,-8.96,1.83,-2.45,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:39:55 AM,95.56,-9.26,1.91,-2.61,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:39:57 AM,95.63,-9.15,1.81,-2.52,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:40:03 AM,95.38,-9.17,1.77,-2.48,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:40:04 AM,95.38,-9.18,1.85,-2.63,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:40:07 AM,95.56,-9.13,1.72,-2.49,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:40:11 AM,95.13,-9.18,1.82,-2.57,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:40:14 AM,95.41,-9.11,1.86,-2.49,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:40:18 AM,95.52,-9.18,1.77,-2.63,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:40:20 AM,95.63,-9.22,1.92,-2.53,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:40:21 AM,95.41,-9.19,1.82,-2.47,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:40:24 AM,95.16,-9.17,1.95,-2.5,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:40:26 AM,94.73,-9.14,1.82,-2.57,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:40:28 AM,94.98,-9.15,1.76,-2.55,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:40:32 AM,95.52,-9.32,1.87,-2.5,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:40:34 AM,94.84,-9.15,2.18,-2.6,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:40:36 AM,94.33,-9.23,1.72,-2.69,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:40:39 AM,95.52,-9.29,1.89,-2.59,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:40:42 AM,95.52,-9.13,1.83,-2.52,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:40:44 AM,94.48,-9.16,1.84,-2.61,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:40:46 AM,94.33,-9.12,1.75,-2.45,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:40:48 AM,94.66,-9.18,1.83,-2.7,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:40:51 AM,94.55,-9.15,1.89,-2.59,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:40:53 AM,94.73,-9.13,1.88,-2.6,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:40:55 AM,94.59,-9.16,1.86,-2.55,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:41:01 AM,93.9,-9.1,1.83,-2.68,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:41:03 AM,94.87,-9.15,1.9,-2.52,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:41:05 AM,95.16,-9.27,1.85,-2.6,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:41:09 AM,95.23,-9.18,1.77,-2.57,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:41:11 AM,94.84,-9.16,1.87,-2.51,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:41:13 AM,94.44,-9.19,1.86,-2.7,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:41:15 AM,94.15,-9.21,1.88,-2.53,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:41:17 AM,94.26,-10.14,1.84,-2.6,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:41:21 AM,95.27,-7.59,2.3,-1.77,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:41:23 AM,95.99,-7.65,-4.73,-3.67,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:41:25 AM,96.28,-7.78,-4.77,-3.48,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:41:28 AM,96.67,-8.13,-4.2,-3.58,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:41:30 AM,96.49,-8.01,-3.93,-3.43,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:41:32 AM,96.82,-7.33,-3.61,-4.0,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:41:34 AM,96.78,-7.49,-4.15,-4.65,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:41:36 AM,96.82,-7.41,-4.3,-4.46,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:41:38 AM,96.75,-7.38,-4.35,-4.45,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:41:40 AM,96.67,-7.62,-4.37,-4.45,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:41:44 AM,96.93,-7.48,-4.3,-4.19,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:41:46 AM,96.96,-7.41,-4.34,-4.26,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:41:48 AM,96.96,-7.42,-4.38,-4.32,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:41:50 AM,96.82,-7.54,-4.27,-4.5,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:41:52 AM,96.96,-7.34,-4.29,-4.23,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:41:54 AM,96.96,-7.44,-4.32,-4.49,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:41:58 AM,97.11,-7.74,-4.41,-4.28,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:42:00 AM,97.65,-7.7,-3.96,-4.36,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:42:02 AM,97.65,-7.79,-3.85,-4.53,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:42:04 AM,97.39,-7.75,-3.91,-4.24,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:42:08 AM,97.32,-7.77,-3.68,-4.49,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:42:10 AM,97.36,-8.04,-3.64,-4.52,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:42:12 AM,97.47,-7.8,-3.46,-4.57,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:42:14 AM,97.39,-7.75,-3.62,-4.47,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:42:16 AM,97.47,-8.09,-3.67,-4.51,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:42:19 AM,95.23,-9.31,-3.3,-4.02,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:42:20 AM,95.27,-8.93,1.63,-3.36,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:42:23 AM,95.41,-8.87,2.39,-2.74,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:42:25 AM,95.23,-8.85,2.6,-2.81,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:42:28 AM,95.34,-8.88,2.61,-2.84,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:42:30 AM,95.16,-9.11,2.62,-2.77,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:42:32 AM,94.59,-8.88,2.61,-2.91,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:42:34 AM,95.13,-8.94,2.59,-2.82,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:42:36 AM,94.69,-8.91,2.68,-2.85,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:42:38 AM,95.02,-8.93,2.71,-2.81,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:42:40 AM,95.09,-8.76,2.68,-2.8,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:42:42 AM,95.13,-8.87,2.81,-2.98,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:42:44 AM,95.16,-8.86,2.65,-2.88,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:42:46 AM,95.52,-8.88,2.69,-2.85,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:42:48 AM,95.52,-8.84,2.72,-2.85,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:42:57 AM,95.27,-8.88,2.7,-2.94,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:43:02 AM,95.02,-8.81,2.67,-2.87,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:43:04 AM,95.34,-8.88,2.73,-2.83,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:43:05 AM,95.27,-8.86,2.74,-2.85,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:43:07 AM,95.49,-8.85,2.79,-2.86,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:43:09 AM,95.13,-8.91,2.76,-2.96,,,,,,,,,,,,,,,,,,,,,
10/16/2021,11:43:13 AM,94.01,-8.84,2.75,-2.81,,,,,,,,,,,,,,,,,,,,,
